1090,000	8,000	7,139	-1,571	0,100	3670069953,902
1090,000	8,000	12,147	-1,571	0,100	3670069954,002
1090,000	8,000	9,407	-1,571	0,100	3670069954,102
1090,000	8,000	12,135	-1,571	0,100	3670069954,202
1090,000	8,000	11,818	-1,571	0,100	3670069954,302
1090,000	8,000	11,357	-1,571	0,100	3670069954,402
1090,000	8,000	7,573	-1,571	0,100	3670069954,502
1090,000	8,000	6,595	-1,571	0,100	3670069954,602
1090,000	8,000	6,318	-1,571	0,100	3670069954,702
1090,000	8,000	6,911	-1,571	0,100	3670069954,802
1090,000	8,000	7,748	-1,571	0,100	3670069954,902
1090,000	8,000	7,943	-1,571	0,100	3670069955,002
1090,000	8,000	6,831	-1,571	0,100	3670069955,102
1090,000	8,000	5,387	-1,571	0,100	3670069955,202
1090,000	8,000	5,665	-1,571	0,100	3670069955,302
1090,000	8,000	6,564	-1,571	0,100	3670069955,402
1090,000	8,000	5,750	-1,571	0,100	3670069955,502
1090,000	8,000	7,268	-1,571	0,100	3670069955,602
1090,000	8,000	4,022	-1,571	0,100	3670069955,702
1090,000	8,000	6,328	-1,571	0,100	3670069955,802
1090,000	8,000	4,317	-1,571	0,100	3670069955,902
1090,000	8,000	4,153	-1,571	0,100	3670069956,002
1090,000	8,000	4,952	-1,571	0,100	3670069956,102
1090,000	8,000	4,539	-1,571	0,100	3670069956,202
1090,000	8,000	4,969	-1,571	0,100	3670069956,302
1090,000	8,000	5,689	-1,571	0,100	3670069956,402
1090,000	8,000	5,962	-1,571	0,100	3670069956,502
1090,000	8,000	3,764	-1,571	0,100	3670069956,602
1090,000	8,000	5,189	-1,571	0,100	3670069956,702
1090,000	8,000	5,292	-1,571	0,100	3670069956,802
1090,000	8,000	4,033	-1,571	0,100	3670069956,902
1090,000	8,000	4,385	-1,571	0,100	3670069957,002
1090,000	8,000	3,518	-1,571	0,100	3670069957,102
1090,000	8,000	3,237	-1,571	0,100	3670069957,202
1090,000	8,000	3,254	-1,571	0,100	3670069957,302
1090,000	8,000	3,951	-1,571	0,100	3670069957,402
1090,000	8,000	4,186	-1,571	0,100	3670069957,502
1090,000	8,000	2,495	-1,571	0,100	3670069957,602
1090,000	8,000	3,236	-1,571	0,100	3670069957,702
1090,000	8,000	3,028	-1,571	0,100	3670069957,802
1090,000	8,000	4,022	-1,571	0,100	3670069957,902
1090,000	8,000	3,232	-1,571	0,100	3670069958,002
1090,000	8,000	2,928	-1,571	0,100	3670069958,102
1090,000	8,000	3,422	-1,571	0,100	3670069958,202
1090,000	8,000	2,973	-1,571	0,100	3670069958,302
1090,000	8,000	4,014	-1,571	0,100	3670069958,402
1090,000	8,000	3,488	-1,571	0,100	3670069958,502
1090,000	8,000	2,941	-1,571	0,100	3670069958,602
1090,000	8,000	2,613	-1,571	0,100	3670069958,702
1090,000	8,000	3,159	-1,571	0,100	3670069958,802
1090,000	8,000	2,640	-1,571	0,100	3670069958,902
1090,000	8,000	3,183	-1,571	0,100	3670069959,002
1090,000	8,000	2,274	-1,571	0,100	3670069959,102
1090,000	8,000	2,931	-1,571	0,100	3670069959,202
1090,000	8,000	2,206	-1,571	0,100	3670069959,302
1090,000	8,000	2,907	-1,571	0,100	3670069959,402
1090,000	8,000	2,736	-1,571	0,100	3670069959,502
1090,000	8,000	2,843	-1,571	0,100	3670069959,602
1090,000	8,000	2,173	-1,571	0,100	3670069959,702
1090,000	8,000	2,108	-1,571	0,100	3670069959,802
1090,000	8,000	2,454	-1,571	0,100	3670069959,902
1090,000	8,000	2,526	-1,571	0,100	3670069960,002
1090,000	8,000	2,163	-1,571	0,100	3670069960,102
1090,000	8,000	2,153	-1,571	0,100	3670069960,202
1090,000	8,000	1,654	-1,571	0,100	3670069960,302
1090,000	8,000	1,956	-1,571	0,100	3670069960,402
1090,000	8,000	2,439	-1,571	0,100	3670069960,502
1090,000	8,000	1,944	-1,571	0,100	3670069960,602
1090,000	8,000	2,584	-1,571	0,100	3670069960,702
1090,000	8,000	2,447	-1,571	0,100	3670069960,802
1090,000	8,000	2,294	-1,571	0,100	3670069960,902
1090,000	8,000	2,204	-1,571	0,100	3670069961,002
1090,000	8,000	2,017	-1,571	0,100	3670069961,102
1090,000	8,000	2,075	-1,571	0,100	3670069961,202
1090,000	8,000	2,321	-1,571	0,100	3670069961,302
1090,000	8,000	2,015	-1,571	0,100	3670069961,402
1090,000	8,000	1,969	-1,571	0,100	3670069961,502
1090,000	8,000	1,582	-1,571	0,100	3670069961,602
1090,000	8,000	2,493	-1,571	0,100	3670069961,702
1090,000	8,000	1,441	-1,571	0,100	3670069961,802
1090,000	8,000	2,382	-1,571	0,100	3670069961,902
1090,000	8,000	1,651	-1,571	0,100	3670069962,002
1090,000	8,000	1,388	-1,571	0,100	3670069962,102
1090,000	8,000	1,822	-1,571	0,100	3670069962,202
1090,000	8,000	1,370	-1,571	0,100	3670069962,302
1090,000	8,000	2,019	-1,571	0,100	3670069962,402
1090,000	8,000	1,996	-1,571	0,100	3670069962,502
1090,000	8,000	1,582	-1,571	0,100	3670069962,602
1090,000	8,000	1,674	-1,571	0,100	3670069962,702
