2413.0000	0.92937
2412.0000	0.92947
2411.0000	0.92962
2410.0000	0.92972
2409.0000	0.92983
2408.0000	0.92997
2407.0000	0.93009
2406.0000	0.93021
2405.0000	0.93030
2404.0000	0.93043
2403.0000	0.93053
2402.0000	0.93068
2401.0000	0.93078
2400.0000	0.93088
2399.0000	0.93099
2398.0000	0.93110
2397.0000	0.93121
2396.0000	0.93129
2395.0000	0.93139
2394.0000	0.93145
2393.0000	0.93155
2392.0000	0.93167
2391.0000	0.93176
2390.0000	0.93185
2389.0000	0.93195
2388.0000	0.93202
2387.0000	0.93209
2386.0000	0.93216
2385.0000	0.93224
2384.0000	0.93231
2383.0000	0.93240
2382.0000	0.93252
2381.0000	0.93260
2380.0000	0.93265
2379.0000	0.93273
2378.0000	0.93279
2377.0000	0.93288
2376.0000	0.93295
2375.0000	0.93304
2374.0000	0.93312
2373.0000	0.93320
2372.0000	0.93327
2371.0000	0.93334
2370.0000	0.93342
2369.0000	0.93351
2368.0000	0.93363
2367.0000	0.93366
2366.0000	0.93377
2365.0000	0.93389
2364.0000	0.93394
2363.0000	0.93406
2362.0000	0.93413
2361.0000	0.93424
2360.0000	0.93432
2359.0000	0.93442
2358.0000	0.93452
2357.0000	0.93461
2356.0000	0.93472
2355.0000	0.93480
2354.0000	0.93492
2353.0000	0.93502
2352.0000	0.93513
2351.0000	0.93521
2350.0000	0.93536
2349.0000	0.93549
2348.0000	0.93554
2347.0000	0.93571
2346.0000	0.93581
2345.0000	0.93590
2344.0000	0.93604
2343.0000	0.93618
2342.0000	0.93624
2341.0000	0.93640
2340.0000	0.93651
2339.0000	0.93664
2338.0000	0.93676
2337.0000	0.93690
2336.0000	0.93702
2335.0000	0.93717
2334.0000	0.93729
2333.0000	0.93741
2332.0000	0.93755
2331.0000	0.93765
2330.0000	0.93780
2329.0000	0.93790
2328.0000	0.93805
2327.0000	0.93819
2326.0000	0.93832
2325.0000	0.93843
2324.0000	0.93858
2323.0000	0.93874
2322.0000	0.93884
2321.0000	0.93899
2320.0000	0.93910
2319.0000	0.93928
2318.0000	0.93940
2317.0000	0.93954
2316.0000	0.93968
2315.0000	0.93981
2314.0000	0.93994
2313.0000	0.94008
2312.0000	0.94022
2311.0000	0.94036
2310.0000	0.94049
2309.0000	0.94064
2308.0000	0.94079
2307.0000	0.94093
2306.0000	0.94105
2305.0000	0.94120
2304.0000	0.94133
2303.0000	0.94148
2302.0000	0.94161
2301.0000	0.94176
2300.0000	0.94194
2299.0000	0.94207
2298.0000	0.94222
2297.0000	0.94233
2296.0000	0.94250
2295.0000	0.94264
2294.0000	0.94280
2293.0000	0.94294
2292.0000	0.94308
2291.0000	0.94322
2290.0000	0.94337
2289.0000	0.94352
2288.0000	0.94366
2287.0000	0.94380
2286.0000	0.94397
2285.0000	0.94407
2284.0000	0.94423
2283.0000	0.94437
2282.0000	0.94454
2281.0000	0.94467
2280.0000	0.94481
2279.0000	0.94496
2278.0000	0.94508
2277.0000	0.94524
2276.0000	0.94537
2275.0000	0.94551
2274.0000	0.94566
2273.0000	0.94582
2272.0000	0.94596
2271.0000	0.94611
2270.0000	0.94623
2269.0000	0.94638
2268.0000	0.94652
2267.0000	0.94665
2266.0000	0.94682
2265.0000	0.94700
2264.0000	0.94712
2263.0000	0.94726
2262.0000	0.94744
2261.0000	0.94758
2260.0000	0.94770
2259.0000	0.94786
2258.0000	0.94800
2257.0000	0.94818
2256.0000	0.94829
2255.0000	0.94840
2254.0000	0.94856
2253.0000	0.94869
2252.0000	0.94885
2251.0000	0.94899
2250.0000	0.94911
2249.0000	0.94929
2248.0000	0.94943
2247.0000	0.94958
2246.0000	0.94971
2245.0000	0.94985
2244.0000	0.94999
2243.0000	0.95012
2242.0000	0.95027
2241.0000	0.95038
2240.0000	0.95054
2239.0000	0.95071
2238.0000	0.95082
2237.0000	0.95099
2236.0000	0.95112
2235.0000	0.95125
2234.0000	0.95137
2233.0000	0.95151
2232.0000	0.95165
2231.0000	0.95178
2230.0000	0.95189
2229.0000	0.95203
2228.0000	0.95218
2227.0000	0.95231
2226.0000	0.95244
2225.0000	0.95257
2224.0000	0.95270
2223.0000	0.95282
2222.0000	0.95296
2221.0000	0.95307
2220.0000	0.95322
2219.0000	0.95335
2218.0000	0.95347
2217.0000	0.95357
2216.0000	0.95367
2215.0000	0.95377
2214.0000	0.95392
2213.0000	0.95403
2212.0000	0.95414
2211.0000	0.95423
2210.0000	0.95433
2209.0000	0.95448
2208.0000	0.95459
2207.0000	0.95465
2206.0000	0.95477
2205.0000	0.95488
2204.0000	0.95499
2203.0000	0.95510
2202.0000	0.95522
2201.0000	0.95527
2200.0000	0.95539
2199.0000	0.95550
2198.0000	0.95560
2197.0000	0.95568
2196.0000	0.95583
2195.0000	0.95594
2194.0000	0.95598
2193.0000	0.95613
2192.0000	0.95622
2191.0000	0.95632
2190.0000	0.95646
2189.0000	0.95652
2188.0000	0.95664
2187.0000	0.95674
2186.0000	0.95687
2185.0000	0.95699
2184.0000	0.95705
2183.0000	0.95714
2182.0000	0.95726
2181.0000	0.95737
2180.0000	0.95745
2179.0000	0.95755
2178.0000	0.95765
2177.0000	0.95777
2176.0000	0.95789
2175.0000	0.95797
2174.0000	0.95811
2173.0000	0.95821
2172.0000	0.95829
2171.0000	0.95842
2170.0000	0.95850
2169.0000	0.95862
2168.0000	0.95871
2167.0000	0.95883
2166.0000	0.95894
2165.0000	0.95904
2164.0000	0.95915
2163.0000	0.95926
2162.0000	0.95935
2161.0000	0.95944
2160.0000	0.95956
2159.0000	0.95968
2158.0000	0.95974
2157.0000	0.95985
2156.0000	0.95992
2155.0000	0.96000
2154.0000	0.96014
2153.0000	0.96022
2152.0000	0.96032
2151.0000	0.96039
2150.0000	0.96047
2149.0000	0.96058
2148.0000	0.96067
2147.0000	0.96076
2146.0000	0.96082
2145.0000	0.96093
2144.0000	0.96104
2143.0000	0.96110
2142.0000	0.96118
2141.0000	0.96128
2140.0000	0.96137
2139.0000	0.96141
2138.0000	0.96156
2137.0000	0.96164
2136.0000	0.96169
2135.0000	0.96177
2134.0000	0.96189
2133.0000	0.96195
2132.0000	0.96202
2131.0000	0.96213
2130.0000	0.96222
2129.0000	0.96232
2128.0000	0.96242
2127.0000	0.96251
2126.0000	0.96259
2125.0000	0.96272
2124.0000	0.96276
2123.0000	0.96291
2122.0000	0.96294
2121.0000	0.96304
2120.0000	0.96317
2119.0000	0.96324
2118.0000	0.96334
2117.0000	0.96342
2116.0000	0.96350
2115.0000	0.96361
2114.0000	0.96373
2113.0000	0.96377
2112.0000	0.96390
2111.0000	0.96400
2110.0000	0.96407
2109.0000	0.96418
2108.0000	0.96428
2107.0000	0.96436
2106.0000	0.96448
2105.0000	0.96458
2104.0000	0.96464
2103.0000	0.96478
2102.0000	0.96484
2101.0000	0.96492
2100.0000	0.96504
2099.0000	0.96514
2098.0000	0.96521
2097.0000	0.96528
2096.0000	0.96542
2095.0000	0.96550
2094.0000	0.96561
2093.0000	0.96572
2092.0000	0.96579
2091.0000	0.96588
2090.0000	0.96599
2089.0000	0.96605
2088.0000	0.96614
2087.0000	0.96626
2086.0000	0.96636
2085.0000	0.96643
2084.0000	0.96654
2083.0000	0.96662
2082.0000	0.96675
2081.0000	0.96683
2080.0000	0.96693
2079.0000	0.96702
2078.0000	0.96711
2077.0000	0.96722
2076.0000	0.96729
2075.0000	0.96742
2074.0000	0.96751
2073.0000	0.96758
2072.0000	0.96768
2071.0000	0.96777
2070.0000	0.96787
2069.0000	0.96796
2068.0000	0.96806
2067.0000	0.96815
2066.0000	0.96825
2065.0000	0.96835
2064.0000	0.96842
2063.0000	0.96854
2062.0000	0.96861
2061.0000	0.96871
2060.0000	0.96879
2059.0000	0.96893
2058.0000	0.96899
2057.0000	0.96908
2056.0000	0.96920
2055.0000	0.96926
2054.0000	0.96936
2053.0000	0.96944
2052.0000	0.96952
2051.0000	0.96965
2050.0000	0.96972
2049.0000	0.96983
2048.0000	0.96993
2047.0000	0.97003
2046.0000	0.97012
2045.0000	0.97019
2044.0000	0.97029
2043.0000	0.97036
2042.0000	0.97045
2041.0000	0.97055
2040.0000	0.97065
2039.0000	0.97074
2038.0000	0.97081
2037.0000	0.97090
2036.0000	0.97099
2035.0000	0.97108
2034.0000	0.97116
2033.0000	0.97126
2032.0000	0.97135
2031.0000	0.97145
2030.0000	0.97151
2029.0000	0.97159
2028.0000	0.97167
2027.0000	0.97176
2026.0000	0.97186
2025.0000	0.97192
2024.0000	0.97201
2023.0000	0.97210
2022.0000	0.97218
2021.0000	0.97226
2020.0000	0.97236
2019.0000	0.97245
2018.0000	0.97252
2017.0000	0.97259
2016.0000	0.97266
2015.0000	0.97278
2014.0000	0.97285
2013.0000	0.97293
2012.0000	0.97297
2011.0000	0.97308
2010.0000	0.97312
2009.0000	0.97322
2008.0000	0.97329
2007.0000	0.97338
2006.0000	0.97345
2005.0000	0.97351
2004.0000	0.97359
2003.0000	0.97369
2002.0000	0.97376
2001.0000	0.97384
2000.0000	0.97391
1999.0000	0.97397
1998.0000	0.97405
1997.0000	0.97410
1996.0000	0.97416
1995.0000	0.97424
1994.0000	0.97434
1993.0000	0.97442
1992.0000	0.97446
1991.0000	0.97454
1990.0000	0.97462
1989.0000	0.97468
1988.0000	0.97475
1987.0000	0.97486
1986.0000	0.97488
1985.0000	0.97496
1984.0000	0.97502
1983.0000	0.97510
1982.0000	0.97516
1981.0000	0.97523
1980.0000	0.97528
1979.0000	0.97540
1978.0000	0.97545
1977.0000	0.97551
1976.0000	0.97559
1975.0000	0.97562
1974.0000	0.97572
1973.0000	0.97578
1972.0000	0.97584
1971.0000	0.97591
1970.0000	0.97596
1969.0000	0.97602
1968.0000	0.97610
1967.0000	0.97616
1966.0000	0.97623
1965.0000	0.97630
1964.0000	0.97634
1963.0000	0.97643
1962.0000	0.97648
1961.0000	0.97656
1960.0000	0.97662
1959.0000	0.97670
1958.0000	0.97675
1957.0000	0.97681
1956.0000	0.97687
1955.0000	0.97692
1954.0000	0.97701
1953.0000	0.97705
1952.0000	0.97714
1951.0000	0.97717
1950.0000	0.97723
1949.0000	0.97731
1948.0000	0.97735
1947.0000	0.97740
1946.0000	0.97746
1945.0000	0.97753
1944.0000	0.97763
1943.0000	0.97767
1942.0000	0.97775
1941.0000	0.97777
1940.0000	0.97785
1939.0000	0.97791
1938.0000	0.97796
1937.0000	0.97805
1936.0000	0.97809
1935.0000	0.97813
1934.0000	0.97817
1933.0000	0.97825
1932.0000	0.97831
1931.0000	0.97836
1930.0000	0.97842
1929.0000	0.97848
1928.0000	0.97851
1927.0000	0.97859
1926.0000	0.97866
1925.0000	0.97867
1924.0000	0.97876
1923.0000	0.97881
1922.0000	0.97884
1921.0000	0.97890
1920.0000	0.97899
1919.0000	0.97902
1918.0000	0.97907
1917.0000	0.97912
1916.0000	0.97917
1915.0000	0.97924
1914.0000	0.97928
1913.0000	0.97932
1912.0000	0.97938
1911.0000	0.97942
1910.0000	0.97946
1909.0000	0.97953
1908.0000	0.97954
1907.0000	0.97959
1906.0000	0.97968
1905.0000	0.97975
1904.0000	0.97980
1903.0000	0.97982
1902.0000	0.97986
1901.0000	0.97991
1900.0000	0.97999
1899.0000	0.98001
1898.0000	0.98009
1897.0000	0.98012
1896.0000	0.98016
1895.0000	0.98019
1894.0000	0.98024
1893.0000	0.98033
1892.0000	0.98036
1891.0000	0.98038
1890.0000	0.98045
1889.0000	0.98049
1888.0000	0.98050
1887.0000	0.98054
1886.0000	0.98062
1885.0000	0.98066
1884.0000	0.98069
1883.0000	0.98079
1882.0000	0.98080
1881.0000	0.98083
1880.0000	0.98085
1879.0000	0.98091
1878.0000	0.98098
1877.0000	0.98100
1876.0000	0.98106
1875.0000	0.98108
1874.0000	0.98111
1873.0000	0.98115
1872.0000	0.98120
1871.0000	0.98125
1870.0000	0.98129
1869.0000	0.98132
1868.0000	0.98135
1867.0000	0.98141
1866.0000	0.98140
1865.0000	0.98144
1864.0000	0.98148
1863.0000	0.98153
1862.0000	0.98157
1861.0000	0.98161
1860.0000	0.98165
1859.0000	0.98169
1858.0000	0.98173
1857.0000	0.98175
1856.0000	0.98178
1855.0000	0.98182
1854.0000	0.98185
1853.0000	0.98192
1852.0000	0.98191
1851.0000	0.98197
1850.0000	0.98198
1849.0000	0.98203
1848.0000	0.98207
1847.0000	0.98209
1846.0000	0.98213
1845.0000	0.98215
1844.0000	0.98218
1843.0000	0.98217
1842.0000	0.98226
1841.0000	0.98227
1840.0000	0.98230
1839.0000	0.98235
1838.0000	0.98238
1837.0000	0.98239
1836.0000	0.98244
1835.0000	0.98247
1834.0000	0.98249
1833.0000	0.98251
1832.0000	0.98253
1831.0000	0.98257
1830.0000	0.98262
1829.0000	0.98265
1828.0000	0.98265
1827.0000	0.98269
1826.0000	0.98272
1825.0000	0.98272
1824.0000	0.98278
1823.0000	0.98279
1822.0000	0.98278
1821.0000	0.98282
1820.0000	0.98284
1819.0000	0.98290
1818.0000	0.98289
1817.0000	0.98294
1816.0000	0.98294
1815.0000	0.98296
1814.0000	0.98301
1813.0000	0.98306
1812.0000	0.98306
1811.0000	0.98304
1810.0000	0.98307
1809.0000	0.98311
1808.0000	0.98312
1807.0000	0.98316
1806.0000	0.98320
1805.0000	0.98321
1804.0000	0.98318
1803.0000	0.98322
1802.0000	0.98325
1801.0000	0.98327
1800.0000	0.98334
1799.0000	0.98328
1798.0000	0.98333
1797.0000	0.98334
1796.0000	0.98336
1795.0000	0.98338
1794.0000	0.98339
1793.0000	0.98343
1792.0000	0.98344
1791.0000	0.98344
1790.0000	0.98345
1789.0000	0.98349
1788.0000	0.98347
1787.0000	0.98349
1786.0000	0.98353
1785.0000	0.98355
1784.0000	0.98354
1783.0000	0.98352
1782.0000	0.98356
1781.0000	0.98358
1780.0000	0.98360
1779.0000	0.98361
1778.0000	0.98362
1777.0000	0.98364
1776.0000	0.98366
1775.0000	0.98370
1774.0000	0.98366
1773.0000	0.98369
1772.0000	0.98373
1771.0000	0.98371
1770.0000	0.98371
1769.0000	0.98372
1768.0000	0.98373
1767.0000	0.98373
1766.0000	0.98376
1765.0000	0.98378
1764.0000	0.98378
1763.0000	0.98379
1762.0000	0.98379
1761.0000	0.98380
1760.0000	0.98382
1759.0000	0.98381
1758.0000	0.98381
1757.0000	0.98383
1756.0000	0.98385
1755.0000	0.98386
1754.0000	0.98387
1753.0000	0.98388
1752.0000	0.98385
1751.0000	0.98387
1750.0000	0.98386
1749.0000	0.98383
1748.0000	0.98390
1747.0000	0.98390
1746.0000	0.98388
1745.0000	0.98392
1744.0000	0.98391
1743.0000	0.98390
1742.0000	0.98393
1741.0000	0.98391
1740.0000	0.98392
1739.0000	0.98389
1738.0000	0.98394
1737.0000	0.98392
1736.0000	0.98392
1735.0000	0.98393
1734.0000	0.98392
1733.0000	0.98392
1732.0000	0.98397
1731.0000	0.98395
1730.0000	0.98397
1729.0000	0.98396
1728.0000	0.98393
1727.0000	0.98393
1726.0000	0.98393
1725.0000	0.98394
1724.0000	0.98395
1723.0000	0.98393
1722.0000	0.98394
1721.0000	0.98394
1720.0000	0.98393
1719.0000	0.98394
1718.0000	0.98394
1717.0000	0.98395
1716.0000	0.98394
1715.0000	0.98393
1714.0000	0.98398
1713.0000	0.98395
1712.0000	0.98399
1711.0000	0.98395
1710.0000	0.98394
1709.0000	0.98395
1708.0000	0.98395
1707.0000	0.98393
1706.0000	0.98393
1705.0000	0.98394
1704.0000	0.98392
1703.0000	0.98395
1702.0000	0.98393
1701.0000	0.98392
1700.0000	0.98394
1699.0000	0.98395
1698.0000	0.98394
1697.0000	0.98394
1696.0000	0.98391
1695.0000	0.98395
1694.0000	0.98391
1693.0000	0.98392
1692.0000	0.98393
1691.0000	0.98389
1690.0000	0.98390
1689.0000	0.98390
1688.0000	0.98390
1687.0000	0.98388
1686.0000	0.98390
1685.0000	0.98389
1684.0000	0.98388
1683.0000	0.98387
1682.0000	0.98386
1681.0000	0.98385
1680.0000	0.98386
1679.0000	0.98386
1678.0000	0.98386
1677.0000	0.98387
1676.0000	0.98385
1675.0000	0.98385
1674.0000	0.98384
1673.0000	0.98381
1672.0000	0.98383
1671.0000	0.98383
1670.0000	0.98384
1669.0000	0.98381
1668.0000	0.98381
1667.0000	0.98384
1666.0000	0.98382
1665.0000	0.98383
1664.0000	0.98381
1663.0000	0.98382
1662.0000	0.98380
1661.0000	0.98383
1660.0000	0.98380
1659.0000	0.98380
1658.0000	0.98379
1657.0000	0.98379
1656.0000	0.98380
1655.0000	0.98381
1654.0000	0.98381
1653.0000	0.98376
1652.0000	0.98380
1651.0000	0.98376
1650.0000	0.98377
1649.0000	0.98376
1648.0000	0.98378
1647.0000	0.98378
1646.0000	0.98378
1645.0000	0.98378
1644.0000	0.98377
1643.0000	0.98376
1642.0000	0.98376
1641.0000	0.98376
1640.0000	0.98378
1639.0000	0.98378
1638.0000	0.98378
1637.0000	0.98377
1636.0000	0.98377
1635.0000	0.98380
1634.0000	0.98380
1633.0000	0.98378
1632.0000	0.98382
1631.0000	0.98378
1630.0000	0.98380
1629.0000	0.98381
1628.0000	0.98376
1627.0000	0.98382
1626.0000	0.98379
1625.0000	0.98382
1624.0000	0.98383
1623.0000	0.98382
1622.0000	0.98383
1621.0000	0.98386
1620.0000	0.98385
1619.0000	0.98385
1618.0000	0.98385
1617.0000	0.98387
1616.0000	0.98387
1615.0000	0.98389
1614.0000	0.98388
1613.0000	0.98389
1612.0000	0.98392
1611.0000	0.98392
1610.0000	0.98396
1609.0000	0.98392
1608.0000	0.98395
1607.0000	0.98394
1606.0000	0.98397
1605.0000	0.98398
1604.0000	0.98401
1603.0000	0.98400
1602.0000	0.98401
1601.0000	0.98403
1600.0000	0.98405
1599.0000	0.98406
1598.0000	0.98408
1597.0000	0.98407
1596.0000	0.98411
1595.0000	0.98411
1594.0000	0.98414
1593.0000	0.98415
1592.0000	0.98417
1591.0000	0.98420
1590.0000	0.98421
1589.0000	0.98422
1588.0000	0.98427
1587.0000	0.98429
1586.0000	0.98430
1585.0000	0.98429
1584.0000	0.98434
1583.0000	0.98437
1582.0000	0.98441
1581.0000	0.98442
1580.0000	0.98442
1579.0000	0.98445
1578.0000	0.98446
1577.0000	0.98448
1576.0000	0.98453
1575.0000	0.98453
1574.0000	0.98456
1573.0000	0.98458
1572.0000	0.98460
1571.0000	0.98464
1570.0000	0.98469
1569.0000	0.98472
1568.0000	0.98471
1567.0000	0.98479
1566.0000	0.98478
1565.0000	0.98483
1564.0000	0.98486
1563.0000	0.98488
1562.0000	0.98494
1561.0000	0.98496
1560.0000	0.98499
1559.0000	0.98505
1558.0000	0.98505
1557.0000	0.98510
1556.0000	0.98514
1555.0000	0.98514
1554.0000	0.98522
1553.0000	0.98524
1552.0000	0.98529
1551.0000	0.98533
1550.0000	0.98538
1549.0000	0.98541
1548.0000	0.98543
1547.0000	0.98550
1546.0000	0.98551
1545.0000	0.98555
1544.0000	0.98564
1543.0000	0.98564
1542.0000	0.98569
1541.0000	0.98572
1540.0000	0.98577
1539.0000	0.98584
1538.0000	0.98587
1537.0000	0.98592
1536.0000	0.98596
1535.0000	0.98604
1534.0000	0.98604
1533.0000	0.98610
1532.0000	0.98615
1531.0000	0.98619
1530.0000	0.98626
1529.0000	0.98631
1528.0000	0.98638
1527.0000	0.98640
1526.0000	0.98643
1525.0000	0.98651
1524.0000	0.98658
1523.0000	0.98660
1522.0000	0.98666
1521.0000	0.98672
1520.0000	0.98678
1519.0000	0.98681
1518.0000	0.98685
1517.0000	0.98693
1516.0000	0.98694
1515.0000	0.98704
1514.0000	0.98708
1513.0000	0.98713
1512.0000	0.98719
1511.0000	0.98726
1510.0000	0.98729
1509.0000	0.98739
1508.0000	0.98742
1507.0000	0.98749
1506.0000	0.98753
1505.0000	0.98764
1504.0000	0.98766
1503.0000	0.98771
1502.0000	0.98779
1501.0000	0.98785
1500.0000	0.98792
1499.0000	0.98798
1498.0000	0.98805
1497.0000	0.98807
1496.0000	0.98815
1495.0000	0.98821
1494.0000	0.98827
1493.0000	0.98836
1492.0000	0.98841
1491.0000	0.98846
1490.0000	0.98851
1489.0000	0.98858
1488.0000	0.98863
1487.0000	0.98872
1486.0000	0.98876
1485.0000	0.98884
1484.0000	0.98888
1483.0000	0.98895
1482.0000	0.98901
1481.0000	0.98908
1480.0000	0.98914
1479.0000	0.98920
1478.0000	0.98926
1477.0000	0.98935
1476.0000	0.98941
1475.0000	0.98949
1474.0000	0.98953
1473.0000	0.98961
1472.0000	0.98967
1471.0000	0.98974
1470.0000	0.98983
1469.0000	0.98990
1468.0000	0.98994
1467.0000	0.98999
1466.0000	0.99006
1465.0000	0.99013
1464.0000	0.99019
1463.0000	0.99026
1462.0000	0.99034
1461.0000	0.99042
1460.0000	0.99049
1459.0000	0.99052
1458.0000	0.99058
1457.0000	0.99066
1456.0000	0.99073
1455.0000	0.99079
1454.0000	0.99087
1453.0000	0.99092
1452.0000	0.99101
1451.0000	0.99104
1450.0000	0.99116
1449.0000	0.99120
1448.0000	0.99128
1447.0000	0.99135
1446.0000	0.99140
1445.0000	0.99148
1444.0000	0.99155
1443.0000	0.99158
1442.0000	0.99169
1441.0000	0.99170
1440.0000	0.99181
1439.0000	0.99186
1438.0000	0.99188
1437.0000	0.99198
1436.0000	0.99206
1435.0000	0.99212
1434.0000	0.99218
1433.0000	0.99225
1432.0000	0.99232
1431.0000	0.99238
1430.0000	0.99248
1429.0000	0.99250
1428.0000	0.99259
1427.0000	0.99265
1426.0000	0.99271
1425.0000	0.99273
1424.0000	0.99279
1423.0000	0.99287
1422.0000	0.99296
1421.0000	0.99303
1420.0000	0.99304
1419.0000	0.99313
1418.0000	0.99321
1417.0000	0.99325
1416.0000	0.99332
1415.0000	0.99337
1414.0000	0.99347
1413.0000	0.99353
1412.0000	0.99353
1411.0000	0.99364
1410.0000	0.99363
1409.0000	0.99372
1408.0000	0.99378
1407.0000	0.99382
1406.0000	0.99387
1405.0000	0.99389
1404.0000	0.99401
1403.0000	0.99405
1402.0000	0.99412
1401.0000	0.99412
1400.0000	0.99419
1399.0000	0.99429
1398.0000	0.99431
1397.0000	0.99432
1396.0000	0.99442
1395.0000	0.99448
1394.0000	0.99452
1393.0000	0.99455
1392.0000	0.99460
1391.0000	0.99466
1390.0000	0.99471
1389.0000	0.99474
1388.0000	0.99479
1387.0000	0.99486
1386.0000	0.99491
1385.0000	0.99495
1384.0000	0.99502
1383.0000	0.99501
1382.0000	0.99510
1381.0000	0.99515
1380.0000	0.99519
1379.0000	0.99525
1378.0000	0.99530
1377.0000	0.99532
1376.0000	0.99538
1375.0000	0.99544
1374.0000	0.99551
1373.0000	0.99553
1372.0000	0.99554
1371.0000	0.99566
1370.0000	0.99570
1369.0000	0.99570
1368.0000	0.99575
1367.0000	0.99581
1366.0000	0.99584
1365.0000	0.99587
1364.0000	0.99593
1363.0000	0.99597
1362.0000	0.99600
1361.0000	0.99608
1360.0000	0.99612
1359.0000	0.99616
1358.0000	0.99620
1357.0000	0.99624
1356.0000	0.99629
1355.0000	0.99633
1354.0000	0.99636
1353.0000	0.99642
1352.0000	0.99645
1351.0000	0.99650
1350.0000	0.99653
1349.0000	0.99659
1348.0000	0.99662
1347.0000	0.99666
1346.0000	0.99669
1345.0000	0.99674
1344.0000	0.99677
1343.0000	0.99679
1342.0000	0.99684
1341.0000	0.99687
1340.0000	0.99695
1339.0000	0.99693
1338.0000	0.99699
1337.0000	0.99703
1336.0000	0.99706
1335.0000	0.99709
1334.0000	0.99714
1333.0000	0.99719
1332.0000	0.99718
1331.0000	0.99723
1330.0000	0.99724
1329.0000	0.99728
