0	3.21029	3.21029	3.21029	1.5574	1.8469
1	3.21029	3.21029	3.21029	1.5574	1.8469
2	3.21029	3.21029	3.21029	1.5574	1.8469
3	3.21029	3.21029	3.21029	1.5574	1.8469
4	3.21029	3.21029	3.21029	1.5574	1.8469
5	3.21029	3.21029	3.21029	1.5574	1.8469
6	3.21029	3.21029	3.21029	1.5574	1.8469
7	3.21029	3.21029	3.21029	1.5574	1.8469
8	3.21029	3.21029	3.21029	1.5574	1.8469
9	3.21029	3.21029	3.21029	1.5574	1.8469
10	3.21029	3.21029	3.21029	1.5574	1.8469
11	3.21029	3.21029	3.21029	1.5574	1.8469
12	3.21029	3.21029	3.21029	1.5574	1.8469
13	3.21029	3.21029	3.21029	1.5574	1.8469
14	3.21029	3.21029	3.21029	1.5574	1.8469
15	3.21029	3.21029	3.21029	1.5574	1.8469
16	3.21029	3.21029	3.21029	1.5574	1.8469
17	3.21029	3.21029	3.21029	1.5574	1.8469
18	3.21029	3.21029	3.21029	1.5574	1.8469
19	3.21029	3.21029	3.21029	1.5574	1.8469
20	3.21029	3.21029	3.21029	1.5574	1.8469
21	3.21029	3.21029	3.21029	1.5574	1.8469
22	3.21029	3.21029	3.21029	1.5574	1.8469
23	3.21029	3.21029	3.21029	1.5574	1.8469
24	3.21029	3.21029	3.21029	1.5574	1.8469
25	3.21029	3.21029	3.21029	1.5574	1.8469
26	3.21029	3.21029	3.21029	1.5574	1.8469
27	3.21029	3.21029	3.21029	1.5574	1.8469
28	3.21029	3.21029	3.21029	1.5574	1.8469
29	3.21029	3.21029	3.21029	1.5574	1.8469
30	3.21029	3.21029	3.21029	1.5574	1.8469
31	3.21029	3.21029	3.21029	1.5574	1.8469
32	3.21029	3.21029	3.21029	1.5574	1.8469
33	3.21029	3.21029	3.21029	1.5574	1.8469
34	3.21029	3.21029	3.21029	1.5574	1.8469
35	3.21029	3.21029	3.21029	1.5574	1.8469
36	3.21029	3.21029	3.21029	1.5574	1.8469
37	3.21029	3.21029	3.21029	1.5574	1.8469
38	3.21029	3.21029	3.21029	1.5574	1.8469
39	3.21029	3.21029	3.21029	1.5574	1.8469
40	3.21029	3.21029	3.21029	1.5574	1.8469
